SERVER-TECH	NETWORK-MGMT	NETWORK-MGMT	SYSTEMS-MGMT	NETWORK MANAGEMENT TOOLS
MICROSOFT	W2008-SERVER	W2008-SERVER	W2008-SERVER	LAN OPERATING SYSTEM
OTHER	ANTI-VIRUS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
MCI	T3	T3	T3	T3 LINE
OTHER	SWITCH	SWITCH	SWITCH	LAN SWITCH
HP	DOMAIN	DOMAIN	DOMAIN	HIGH PERFORMANCE WORKSTATION
AMS	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
OTHER	SONET-SERV	SONET-SERV	SONET-SERV	SONET SERVICE
LUCENT	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
UNSPECIFIED	SVR-COMPUTNG	SVR-COMPUTNG	SYSTEMS-MGMT	SERVER COMPUTING
UNSPECIFIED	SERVER-MGMT	SERVER-MGMT	SYSTEMS-MGMT	SERVER MANAGEMENT TOOLS
LINKWARE	NETWORK-MGMT	NETWORK-MGMT	SYSTEMS-MGMT	NETWORK MANAGEMENT TOOLS
MTS	ISDN	ISDN	ISDN	ISDN LINE
DEREX	PRINTER	PRINTER	PRINTER	PRINTER
XEROX	DOC-MGMT	DOC-MGMT	WORKFLOW	DOCUMENT MANAGEMENT
NEXTRA	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
IBM	9672-RX6	9672-G5	9672	IBM/PCM MAINFRAME
NTL	FRAME-RELAY	FRAME-RELAY	FRAME-RELAY	FRAME RELAY SERVICE
TP-SA	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED LEASED LINE
PACKETEER	WAN-OPT-SRV	WAN-OPT-SRV	WAN-OPT-SRV	WAN OPTIMIZATION SERVICES
SBC	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
KONTEK	PAYROLL	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
UNIVERSAL	CELLULAR	CELLULAR	CELLULAR	CELLULAR PROVIDER
MICROAREA	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
CTC	T3	T3	T3	T3 LINE
NTTVERIO	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
NCR	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
CNET	LAN-CARD	 	 	LAN INTERFACE CARD
AVAYA	DIMENSION	PBX	PBX	PRIVATE BRANCH EXCHANGE
Q-LINK	EAI	EAI	WORKFLOW	ENTERPRISE APPL INTEGRATION
HP	RP8420	9000	9000-SVR	SERVER
TALARIS	LASER-B/W	LASER-B/W	LASER	DESKTOP LASER PRINTER
SAP	NETWEAVER	EAI	WORKFLOW	ENTERPRISE APPL INTEGRATION
PHOENX-DATA	LOGCAP	CAD/CAM	WORKSTATION	CAD/CAM
GATEWAY	PURCH-SOURCE	 	 	GATEWAY 2000
VOCALOCITY	PHONE-SYS	PHONE-SYS	PHONE-SYS	PHONE SYSTEM
ORACLE	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
MADCAP	SAAS	SAAS	SAAS	SOFTWARE AS A SERVICE
BRAIN-TECH	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ACC	ROUTER	ROUTER	ROUTER	ROUTER
COLT-TELECM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
SMC	ROUTER	ROUTER	ROUTER	ROUTER
DATAMAX	PRINTER	PRINTER	PRINTER	PRINTER
COMP-POWER	UPS	 	 	POWER SYSTEM
FUJITSU	PRIMPWR-650	PRIMEPOWER	PRIMEPOWER	SERVER
COVAD	ISDN-PRI	ISDN-PRI	ISDN-PRI	ISDN-PRI LINE
VISUAL-NUM	ENTER/ACT	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
INTER-TEL	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
HDS	PILOT-68T	PILOT-P8	PILOT	IBM/PCM MAINFRAME
BIGMACHINES	SAAS	SAAS	SAAS	SOFTWARE AS A SERVICE
NEWTEL	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
IBM	SECUREWAY	FIREWALL	SECURITY-MGT	FIREWALL SOFTWARE
MATRIX-TELE	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
TOSHIBA	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
SYSTEM-IND	DISK	DISK-DRIVE	DISK	DISK DRIVE
IBM	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
CRAY	I	I	I	SERVER
PERLE	REM-ACC-SERV	 	 	REMOTE ACCESS SERVER
SOFTWARE-AG	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
ALADDIN	E-SAFE	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
HP	DS20	ALPHASTATION	ALPHASTATION	HIGH PERFORMANCE WORKSTATION
VMWARE	SAAS	SAAS	SAAS	SOFTWARE AS A SERVICE
TOSHIBA	UPS-3PHASE	 	 	POWER SYSTEM
DIGEX	SERVICES	 	 	SERVICES VENDOR
MICROSOFT	OFFICE-97	SUITES	OFFICE	SUITES
CA	RBF	BI	DBMS-BI	BUSINESS INTELLIGENCE
QAD	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
TANGENT	PORTABLE	PORTABLE	PC	PERSONAL PORTABLE COMPUTER
ZOOM	HUB	HUB	HUB	LAN INTELLIGENT HUB
NETSCAPE	GROUPWARE	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
TIMBERLINE	PAYROLL	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
SUN	SUN-4	SUN-4	SUN-4	HIGH PERFORMANCE WORKSTATION
DELL	DISK	DISK-DRIVE	DISK	DISK DRIVE
IBM	9672-R14	9672-G3	9672	IBM/PCM MAINFRAME
HP	LAN-CARD	 	 	LAN INTERFACE CARD
IBM	NETFIN-5XXX	NETFINITY	NETFINITY	SERVER
HP	MICROVAX	MICROVAX	MICROVAX	SERVER
ANTEC	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
KONIGGMBH	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
FUJITSU	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
XEROX	SERVICES	 	 	SERVICES VENDOR
ARTECON	DISK	DISK-DRIVE	DISK	DISK DRIVE
SAVVIS	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED LEASED LINE
HP	9000-200	9000-200	9000-WRK	HIGH PERFORMANCE WORKSTATION
SOFTWARE-AG	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
FUJITSU	CELSIUS-R	CELSIUS	CELSIUS	HIGH PERFORMANCE WORKSTATION
QLOGIC	FIBER-SWITCH	FIBER-SWITCH	FIBER-SWITCH	FIBER CHANNEL SWITCH
NASHUATEC	LASER-COLOR	LASER-COLOR	LASER	DESKTOP LASER PRINTER
TOSHIBA	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
OTHER	RAID	DISK-RAID	DISK	DISK RAID ARRAY
B2BEXCHANGE	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
DELL	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
RIDDER-DS	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
BULL	PL250R	PL200	ESCALA	SERVER
CALCOMP	INKJET	INKJET	INKJET	INK JET PRINTER
AT&T	WAN-OPT-SRV	WAN-OPT-SRV	WAN-OPT-SRV	WAN OPTIMIZATION SERVICES
VOICESHOT	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
COMPUSERVE	QUBIT	DBMS	DBMS-BI	DATABASE MANAGEMENT
DATA-PROD	INKJET-B/W	INKJET-B/W	INKJET	INK JET PRINTER
CONVERG-SOL	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
FUJITSU	OPDISK	DISK-OPTICAL	DISK	OPTICAL DISK DRIVE
CA	BI	BI	DBMS-BI	BUSINESS INTELLIGENCE
UNITRAC	UNITRAC	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
FAIRPOINT	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
MADE2MANAGE	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
SASKTEL	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
OTELLO	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
TELSTRA	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
PRO-E	CAD/CAM	CAD/CAM	WORKSTATION	CAD/CAM
ESCOM	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
GDATA	ANTI-VIRUS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
TOSHIBA	DISK	DISK-DRIVE	DISK	DISK DRIVE
HP	N-CLASS	N-CLASS	9000-SVR	SERVER
BULL	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
CTC	ISDN	ISDN	ISDN	ISDN LINE
MAPICS	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
ORACLE	ORACLE10G-BI	BI	DBMS-BI	BUSINESS INTELLIGENCE
MRO-SFTWR	MAXIMO	ASSET-MGMT	SYSTEMS-MGMT	ASSET MANAGEMENT
BMC	MARIMBA	SOFT-CONFIG	APPL-MGMT	SOFTWARE CONFIGURATION MGMT
WORLD4YOU	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
EPICOR	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
ICS	UPS	 	 	POWER SYSTEM
DELL	PWREDGE-1425	POWEREDGE	POWEREDGE	SERVER
F5-NETWORKS	SWITCH	SWITCH	SWITCH	LAN SWITCH
GBT	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
HDS	PILOT-78T	PILOT-P8	PILOT	IBM/PCM MAINFRAME
LOTUS	BI	BI	DBMS-BI	BUSINESS INTELLIGENCE
DELL	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
COMMVAULT	STORAGE-MGMT	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
SYSTEMAX	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
GATEWAY	TOWER-9510	TOWER-9510	TOWER	SERVER
IBM	9672-ZY7	9672-G6	9672	IBM/PCM MAINFRAME
WYSE	THIN-CLIENT	THIN-CLIENT	THIN-CLIENT	THINCLIENT-WBT-NC-XTERMINAL
COMPILER	ASSEMBLER	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
BULL	GCOS	GCOS	GCOS	OPERATING SYSTEM
SPSS	BMDP	BI	DBMS-BI	BUSINESS INTELLIGENCE
MICRON	PORTABLE	PORTABLE	PC	PERSONAL PORTABLE COMPUTER
CSONET	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
CONSCO	AIS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
IBM	9672-RY5	9672-G4	9672	IBM/PCM MAINFRAME
AVP	GOLD	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
ASANTE	HUB	HUB	HUB	LAN INTELLIGENT HUB
BEST-PRGS	HR	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
ASBC	PRODESIGN-II	CAD/CAM	WORKSTATION	CAD/CAM
TELCO	WAN-OPT-SRV	WAN-OPT-SRV	WAN-OPT-SRV	WAN OPTIMIZATION SERVICES
RAXCO	RABBIT-5	BACKUP	STORAGE-MGMT	BACKUP AND RECOVERY
TELECOM-ITA	VOICEPROVIDE	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
BROCADE	FIBER-SWITCH	FIBER-SWITCH	FIBER-SWITCH	FIBER CHANNEL SWITCH
HP	XW6200	XW	WORKSTATION	HIGH PERFORMANCE WORKSTATION
ETEL	FRAME-RELAY	FRAME-RELAY	FRAME-RELAY	FRAME RELAY SERVICE
CDW	PURCH-SOURCE	 	 	CDW
GLOVIA	SCM	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
OCE	PS530	PAGESTREAM	PRODUCTION	PRODUCTION PRINTER
ISA	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
AT&T	A/P	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
MICROS	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
IBM	SERV500-S390	SERV500-S390	SERV500-S390	IBM/PCM MAINFRAME
IWATSU	IDS-128	PBX	PBX	PRIVATE BRANCH EXCHANGE
SHARP	COPIER	COPIER	COPIER	OFFICE COPIER
FORTRA	SAN	SAN	SAN	STORAGE AREA NETWORK
HP	3000-50	3000-50	3000	SERVER
APPLE	MAC-OSX	MAC-OS	MAC-OS	OPERATING SYSTEM
ADAPT-SFTWR	ADAPT-CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
IBM	THIN-CLIENT	THIN-CLIENT	THIN-CLIENT	THINCLIENT-WBT-NC-XTERMINAL
MICROSOFT	NAVISION-HR	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
INWEB	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
IBM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
E-SPIRE	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
QUME	PRINTER	PRINTER	PRINTER	PRINTER
IPL	RAID	DISK-RAID	DISK	DISK RAID ARRAY
EPSON	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
BULL	SPS9	SPS9	SPS9	HIGH PERFORMANCE WORKSTATION
CAYMAN	REM-ACC-SERV	 	 	REMOTE ACCESS SERVER
TRIUMPH	PRINTER	PRINTER	PRINTER	PRINTER
AMDOCS	FRONTOFFICE	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
SHL-SYSHOUS	SERVICES	 	 	SERVICES VENDOR
OBISLINK	SWITCH	SWITCH	SWITCH	LAN SWITCH
INSNET	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
9-TELECOM	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
FUGGERCOMPU	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
PEGASYSTEMS	EAI	EAI	WORKFLOW	ENTERPRISE APPL INTEGRATION
MCI	ISDN	ISDN	ISDN	ISDN LINE
SPRINT	WAN-OPT-SRV	WAN-OPT-SRV	WAN-OPT-SRV	WAN OPTIMIZATION SERVICES
MICROSOFT	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
BOXX	BOXX-7400	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
ALLEN-SYS	SAFARI	BI	DBMS-BI	BUSINESS INTELLIGENCE
MTS	T3	T3	T3	T3 LINE
RSASECURITY	ACM/5100	ACCESS-MGMT	SECURITY-MGT	ACCESS MANAGEMENT
EXECUTONE	VISTA	PBX	PBX	PRIVATE BRANCH EXCHANGE
PRIMUS	ISDN-PRI	ISDN-PRI	ISDN-PRI	ISDN-PRI LINE
VERSATEC	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
ALLAIRE	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
@HOME	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
FUNKNETZ	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
ADV-ORGA	IPAS-2	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
ADIC	SAN	SAN	SAN	STORAGE AREA NETWORK
VISUAL-NUM	STAT/PROTRAN	BI	DBMS-BI	BUSINESS INTELLIGENCE
KPN	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED LEASED LINE
FRONTRANGE	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
CIPAL	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
IBM	NETFIN-8501	NETFINITY	NETFINITY	SERVER
TRANSARC	NETWORK-MGMT	NETWORK-MGMT	SYSTEMS-MGMT	NETWORK MANAGEMENT TOOLS
CABLE&WIRE	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
ICG	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
WELLCOMDATA	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
NCR	IMCS-II	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
EMBARQ	PHONE-SYS	PHONE-SYS	PHONE-SYS	PHONE SYSTEM
MAPICS	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
E7EVENCOM	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
UNET-BV	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
GDS	GDS/GALAXY	DBMS	DBMS-BI	DATABASE MANAGEMENT
RELIABLE	UPS	 	 	POWER SYSTEM
XEROX	INKJET	INKJET	INKJET	INK JET PRINTER
COMREX	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
PROFITKEY	RRM-HR	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
USERWARE	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
IBM	ES-9000	ES-9000	ES-9000	IBM/PCM MAINFRAME
ESAT	VOICEPROVIDE	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
MICROSOFT	STORAGE-MGMT	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
3CI	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
PEACHTREE	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
NCR	CENTURY	CENTURY	CENTURY	SERVER
XANTE	PRINTER	PRINTER	PRINTER	PRINTER
MCAFEE	VIRUSCAN	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
MADE2MANAGE	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
JD-EDWARDS	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
CABLE&WIRE	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
SPECT-LOGIC	TAPE-LIBRARY	TAPE-LIBRARY	TAPE	TAPE LIBRARY
PORTUGALTEL	FRAME-RELAY	FRAME-RELAY	FRAME-RELAY	FRAME RELAY SERVICE
CA	VMARCHIVE	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
PEOPLESOFT	ENT-HR	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
NSG-DATACOM	LAN-CARD	 	 	LAN INTERFACE CARD
PREFER-ELEC	UPS	 	 	POWER SYSTEM
GOVERNMENT	VOICEOVERIP	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
MACROMEDIA	GRAPH-DESIGN	GRAPH-DESIGN	WORKSTATION	GRAPHIC DESIGN
SUNCOMM	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
SELTA	PBX	PBX	PBX	PRIVATE BRANCH EXCHANGE
SLOVENSKE	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED LEASED LINE
ADP	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
MARWAY	UPS	 	 	POWER SYSTEM
PROCOM	NAS	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
UNISYS	SYSTEM-80	SYSTEM-80	SYSTEM-80	SERVER
DATAPOINT	DISK	DISK-DRIVE	DISK	DISK DRIVE
CEGETEL	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
FIRSTLOGIC	CONTENT-MGMT	CONTENT-MGMT	WORKFLOW	CONTENT MANAGEMENT
UNSPECIFIED	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
UNSPECIFIED	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
SAP	CO	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
JBA-PRESYS	SYSPER	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
DIABLO	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
TANDY	INKJET-B/W	INKJET-B/W	INKJET	INK JET PRINTER
INFONETLUX	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
FRANCE-TELE	TRANSPAC	TRANSPAC	TRANSPAC	PACKET SWITCH NETWORK
IBM	FINANCE	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
MCI	XDSL	XDSL	XDSL	XDSL LINE
QWEST	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
OTHER	MANUFACTURE	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
DELL	SAAS	SAAS	SAAS	SOFTWARE AS A SERVICE
HDS	SERVER	UNSPEC-SVR	SERVER	SERVER
MICROCOM	VIREX	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
SUN	JMS	EAI	WORKFLOW	ENTERPRISE APPL INTEGRATION
IBM	9672-R26	9672-G5	9672	IBM/PCM MAINFRAME
DEUTSCHETEL	ATM-SERV	ATM-SERV	ATM-SERV	ATM SERVICE
GETRONICS	PRINTER	PRINTER	PRINTER	PRINTER
BISLTD	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
NOVELL	EXTEND	APP-SERVER	WORKFLOW	APPLICATION SERVER SOFTWARE
TADIRAN	KEY-SYSTEM	KEY-SYSTEM	KEY-SYSTEM	KEY/NON-PBX SYSTEM
FRANCE-TELE	ATM-SERV	ATM-SERV	ATM-SERV	ATM SERVICE
OCE	2300	PRODUCTION	PRODUCTION	PRODUCTION PRINTER
BULL	NOVA-5160	NOVA-5000	NOVASCALE	SERVER
AB-INITIO	BI	BI	DBMS-BI	BUSINESS INTELLIGENCE
SOURCEFIRE	IDS	INTRSN-DECT	SECURITY-MGT	INTRUSION DETECTION SOFTWARE
CTC	XDSL	XDSL	XDSL	XDSL LINE
COMPUWARE	XPEDITER	TEST-DEBUG	APPL-MGMT	PROGRAM TESTING/DEBUGGING
M-TECH	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
UNSPECIFIED	IP-CENTREX	IP-CENTREX	IP-CENTREX	IP CENTREX PHONE SYSTEM
OTHER	THIN-CLIENT	THIN-CLIENT	THIN-CLIENT	THINCLIENT-WBT-NC-XTERMINAL
TERRA	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
PCI-GEOMAT	GIS	GIS	WORKSTATION	GEOGRAPHIC INFO SYSTEMS
MICROSOFT	AXAPTA-SCM	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
IBM	9672-X17	9672-G6	9672	IBM/PCM MAINFRAME
BELL-CANADA	T1	T1	T1	T1 LINE
GANDALF	HUB	HUB	HUB	LAN INTELLIGENT HUB
QWEST	IP-CENTREX	IP-CENTREX	IP-CENTREX	IP CENTREX PHONE SYSTEM
MANNESMANN	PRODUCTION	PRODUCTION	PRODUCTION	PRODUCTION PRINTER
NETIA	LONG-DIST	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
QANTEL	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
COMPU-SHARE	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
OTHER	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
CONCORD-MGT	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
MERCURY	BTO	ENTPRISE-MGT	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
TRIPWIRE	IDS	INTRSN-DECT	SECURITY-MGT	INTRUSION DETECTION SOFTWARE
COREL	OFFICE	SUITES	OFFICE	SUITES
SAVVION	EAI	EAI	WORKFLOW	ENTERPRISE APPL INTEGRATION
EPICOR	VISTA-CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
IBM	I400-2XX	ISERIES	ISERIES	SERVER
WHITTAKER	HUB	HUB	HUB	LAN INTELLIGENT HUB
FUJITSU	PORTABLE	PORTABLE	PC	PERSONAL PORTABLE COMPUTER
PRECISE-PWR	UPS	 	 	POWER SYSTEM
GLOBALCORE	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
BORLAND	DBASEIII+	DBMS	DBMS-BI	DATABASE MANAGEMENT
SDI	REACH	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
PANDA	ANTI-VIRUS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
FREECOMNET	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
BLASER	PRINTER	PRINTER	PRINTER	PRINTER
KYMEN-PUHEL	FRAME-RELAY	FRAME-RELAY	FRAME-RELAY	FRAME RELAY SERVICE
LINZNET	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
MONITOR	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
SAP	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
OTHER	PRINTER-COLR	PRINTER-COLR	PRINTER	PRINTER
IBM	9672-R22	9672-R2	9672	IBM/PCM MAINFRAME
ESI-COMM	IP-PBX	IP-PBX	IP-PBX	IP TELEPHONY
QUARK	MULTIMEDIA	MULTIMEDIA	WORKSTATION	MULTIMEDIA
SBC	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
KDP	VENTEPARTNER	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
OTHER	WIDE-FORMAT	WIDE-FORMAT	WIDE-FORMAT	WIDE FORMAT PRINTER
TOPCALL	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
DAN	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
RSASECURITY	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
UNSPECIFIED	WEB-SERVICES	WEB-SERVICES	APPL-MGMT	WEB SERVICES
MITEL	SX-50	PBX	PBX	PRIVATE BRANCH EXCHANGE
INTERFACE	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
HAYES	ROUTER	ROUTER	ROUTER	ROUTER
ALLEN-SYS	TRACKBIRD	ASSET-MGMT	SYSTEMS-MGMT	ASSET MANAGEMENT
MCDATA	SAN	SAN	SAN	STORAGE AREA NETWORK
KYOCERA	COPIER	COPIER	COPIER	OFFICE COPIER
MOBILIS	EAI	EAI	WORKFLOW	ENTERPRISE APPL INTEGRATION
FUJITSU	S110	S110	S110	IBM/PCM MAINFRAME
ALLTEL	ISDN	ISDN	ISDN	ISDN LINE
